timestamp,machine_id,temperature,vibration,power_usage,runtime_hours
2025-06-14 15:00:00,M05,74.2,0.85,146.28,9.6
2025-06-14 16:00:00,M05,58.73,0.68,159.19,8.45
2025-06-14 17:00:00,M05,69.34,0.29,179.24,9.35
2025-06-14 18:00:00,M05,71.12,0.24,161.73,8.07
2025-06-14 19:00:00,M05,65.25,0.24,168.33,9.87
2025-06-14 20:00:00,M05,70.03,0.44,147.91,7.17
2025-06-14 21:00:00,M05,70.79,0.64,148.08,6.3
2025-06-14 22:00:00,M05,71.41,0.21,119.04,9.83
2025-06-14 23:00:00,M05,67.49,0.56,146.7,8.53
2025-06-15 00:00:00,M05,73.56,0.31,168.19,9.04
2025-06-15 01:00:00,M05,76.89,0.83,137.2,7.31
2025-06-15 02:00:00,M05,72.65,0.75,125.2,6.88
2025-06-15 03:00:00,M05,69.17,0.63,162.01,7.64
2025-06-15 04:00:00,M05,72.56,0.65,132.66,8.25
2025-06-15 05:00:00,M05,69.33,0.68,160.44,9.66
2025-06-15 06:00:00,M05,72.49,0.77,146.42,8.83
2025-06-15 07:00:00,M05,74.6,0.76,167.69,8.6
2025-06-15 08:00:00,M05,70.23,0.3,139.12,9.96
2025-06-15 09:00:00,M05,74.53,0.71,179.68,8.81
2025-06-15 10:00:00,M05,74.65,0.29,157.99,7.23
2025-06-15 11:00:00,M05,61.06,0.89,163.53,7.72
2025-06-15 12:00:00,M05,64.76,0.47,148.94,6.82
2025-06-15 13:00:00,M05,68.6,0.31,136.4,7.29
2025-06-15 14:00:00,M05,66.83,0.48,134.36,7.29
2025-06-15 15:00:00,M05,67.05,0.45,126.36,6.03
2025-06-15 16:00:00,M05,66.35,0.5,158.41,8.94
2025-06-15 17:00:00,M05,68.62,0.49,144.75,9.16
2025-06-15 18:00:00,M05,67.54,0.68,132.42,9.42
2025-06-15 19:00:00,M05,73.23,0.65,158.1,7.95
2025-06-15 20:00:00,M05,71.12,0.5,133.48,9.73
2025-06-15 21:00:00,M05,61.72,0.83,176.97,7.28
2025-06-15 22:00:00,M05,77.19,0.3,162.68,6.35
2025-06-15 23:00:00,M05,65.67,0.86,173.54,6.33
2025-06-16 00:00:00,M05,64.31,0.91,151.5,9.22
2025-06-16 01:00:00,M05,69.03,0.68,179.3,7.51
2025-06-16 02:00:00,M05,69.5,0.92,136.53,8.21
2025-06-16 03:00:00,M05,59.28,0.46,151.24,8.59
2025-06-16 04:00:00,M05,73.75,0.27,140.92,9.73
2025-06-16 05:00:00,M05,68.07,0.77,153.41,8.53
2025-06-16 06:00:00,M05,69.63,0.91,140.98,8.86
2025-06-16 07:00:00,M05,69.12,0.44,123.47,9.22
2025-06-16 08:00:00,M05,76.48,0.55,123.42,6.34
2025-06-16 09:00:00,M05,71.77,0.98,107.28,9.91
2025-06-16 10:00:00,M05,60.67,0.94,154.54,7.1
2025-06-16 11:00:00,M05,58.24,0.95,165.26,6.6
2025-06-16 12:00:00,M05,62.85,0.36,110.28,6.75
2025-06-16 13:00:00,M05,64.39,0.24,128.26,9.68
2025-06-16 14:00:00,M05,60.05,0.94,126.87,8.6
2025-06-16 15:00:00,M05,71.37,0.78,137.89,6.19
2025-06-16 16:00:00,M05,71.38,0.89,155.35,7.86
2025-06-16 17:00:00,M05,66.44,0.93,150.21,6.1
2025-06-16 18:00:00,M05,68.23,0.43,171.75,9.62
2025-06-16 19:00:00,M05,72.24,0.68,145.16,8.66
2025-06-16 20:00:00,M05,71.18,0.47,128.41,6.89
2025-06-16 21:00:00,M05,75.17,0.26,144.26,7.67
2025-06-16 22:00:00,M05,85.65,0.91,169.63,6.62
2025-06-16 23:00:00,M05,71.12,0.97,146.23,7.58
2025-06-17 00:00:00,M05,74.2,0.57,151.85,6.42
2025-06-17 01:00:00,M05,65.47,0.25,152.6,8.47
2025-06-17 02:00:00,M05,76.16,0.64,157.91,8.36
2025-06-17 03:00:00,M05,68.61,0.78,137.75,6.19
2025-06-17 04:00:00,M05,65.09,0.88,142.36,6.01
2025-06-17 05:00:00,M05,74.44,0.7,152.12,8.25
2025-06-17 06:00:00,M05,62.5,0.81,155.37,9.63
2025-06-17 07:00:00,M05,68.33,0.41,165.87,6.66
2025-06-17 08:00:00,M05,77.53,0.86,134.34,7.17
2025-06-17 09:00:00,M05,74.17,0.57,143.8,6.38
2025-06-17 10:00:00,M05,73.54,0.7,149.95,9.44
2025-06-17 11:00:00,M05,69.1,0.4,134.79,9.44
2025-06-17 12:00:00,M05,69.69,0.49,148.57,8.17
2025-06-17 13:00:00,M05,67.74,0.27,160.95,8.78
2025-06-17 14:00:00,M05,72.39,0.54,151.0,6.88
2025-06-17 15:00:00,M05,75.08,0.87,144.97,7.17
2025-06-17 16:00:00,M05,69.15,0.51,155.42,7.6
2025-06-17 17:00:00,M05,66.36,0.37,151.45,8.98
2025-06-17 18:00:00,M05,72.69,0.75,160.75,8.29
2025-06-17 19:00:00,M05,72.64,0.26,169.5,9.62
2025-06-17 20:00:00,M05,66.04,0.76,142.84,6.27
2025-06-17 21:00:00,M05,66.75,0.55,146.68,6.63
2025-06-17 22:00:00,M05,65.0,0.71,166.19,9.21
2025-06-17 23:00:00,M05,75.64,0.99,133.91,8.55
2025-06-18 00:00:00,M05,66.37,0.89,143.33,8.82
2025-06-18 01:00:00,M05,72.67,0.5,143.4,7.65
2025-06-18 02:00:00,M05,72.13,0.47,172.04,9.06
2025-06-18 03:00:00,M05,70.52,0.63,138.54,7.29
2025-06-18 04:00:00,M05,64.91,0.25,167.36,6.43
2025-06-18 05:00:00,M05,68.42,0.25,160.69,7.37
2025-06-18 06:00:00,M05,64.33,0.87,151.66,8.94
2025-06-18 07:00:00,M05,75.12,0.8,141.02,6.89
2025-06-18 08:00:00,M05,64.09,0.37,138.66,6.23
2025-06-18 09:00:00,M05,74.9,0.2,161.54,7.45
2025-06-18 10:00:00,M05,71.6,0.78,155.1,6.15
2025-06-18 11:00:00,M05,74.23,0.48,131.15,8.65
2025-06-18 12:00:00,M05,72.95,0.81,174.53,7.17
2025-06-18 13:00:00,M05,72.83,0.66,174.54,6.22
2025-06-18 14:00:00,M05,78.46,0.52,141.96,6.0
2025-06-18 15:00:00,M05,70.93,0.35,177.65,8.13
2025-06-18 16:00:00,M05,70.91,0.85,128.58,6.35
2025-06-18 17:00:00,M05,66.88,0.37,156.83,7.17
2025-06-18 18:00:00,M05,71.55,0.84,169.22,7.78
2025-06-18 19:00:00,M05,74.14,0.65,140.39,7.76
2025-06-18 20:00:00,M05,79.73,0.93,164.41,6.52
2025-06-18 21:00:00,M05,72.84,0.48,174.42,6.97
2025-06-18 22:00:00,M05,68.63,0.95,170.16,7.08
2025-06-18 23:00:00,M05,59.69,0.65,137.29,7.96
2025-06-19 00:00:00,M05,67.43,0.34,164.04,9.5
2025-06-19 01:00:00,M05,70.4,0.43,158.72,6.56
2025-06-19 02:00:00,M05,67.09,0.9,144.38,8.11
2025-06-19 03:00:00,M05,61.39,0.89,169.0,8.61
2025-06-19 04:00:00,M05,74.66,0.99,128.32,8.86
2025-06-19 05:00:00,M05,77.49,0.42,176.45,7.26
2025-06-19 06:00:00,M05,60.95,0.64,168.29,8.13
2025-06-19 07:00:00,M05,72.5,0.9,131.77,8.8
2025-06-19 08:00:00,M05,63.13,0.69,140.34,7.49
2025-06-19 09:00:00,M05,66.81,0.56,147.55,7.1
2025-06-19 10:00:00,M05,66.98,0.23,132.67,7.63
2025-06-19 11:00:00,M05,77.89,0.51,131.84,6.31
2025-06-19 12:00:00,M05,66.49,0.47,129.23,9.12
2025-06-19 13:00:00,M05,67.31,0.9,134.02,8.79
2025-06-19 14:00:00,M05,69.18,0.96,148.33,8.15
2025-06-19 15:00:00,M05,74.15,1.0,144.19,8.22
2025-06-19 16:00:00,M05,63.74,0.72,144.13,6.41
2025-06-19 17:00:00,M05,65.34,0.76,145.17,8.78
2025-06-19 18:00:00,M05,67.05,0.94,145.23,7.34
2025-06-19 19:00:00,M05,73.76,0.45,153.61,6.64
2025-06-19 20:00:00,M05,67.8,0.95,146.77,8.32
2025-06-19 21:00:00,M05,67.54,0.47,147.58,7.43
2025-06-19 22:00:00,M05,63.88,0.55,151.15,7.17
2025-06-19 23:00:00,M05,61.46,0.66,141.17,7.38
2025-06-20 00:00:00,M05,68.96,0.45,127.17,7.32
2025-06-20 01:00:00,M05,69.19,0.8,148.02,6.77
2025-06-20 02:00:00,M05,65.71,0.26,138.96,7.17
2025-06-20 03:00:00,M05,71.01,0.44,128.46,7.27
2025-06-20 04:00:00,M05,56.84,0.87,162.76,9.47
2025-06-20 05:00:00,M05,75.11,0.59,163.11,8.11
2025-06-20 06:00:00,M05,69.02,0.85,153.97,7.11
2025-06-20 07:00:00,M05,65.0,0.26,138.31,8.4
2025-06-20 08:00:00,M05,63.04,0.69,151.07,7.72
2025-06-20 09:00:00,M05,79.11,0.58,157.68,7.17
2025-06-20 10:00:00,M05,76.97,0.64,147.83,9.34
2025-06-20 11:00:00,M05,69.03,0.61,133.91,7.51
2025-06-20 12:00:00,M05,73.59,0.52,141.44,8.97
2025-06-20 13:00:00,M05,63.5,0.51,132.99,7.64
2025-06-20 14:00:00,M05,63.54,0.58,115.61,8.07
2025-06-20 15:00:00,M05,69.22,0.64,129.04,9.1
2025-06-20 16:00:00,M05,67.8,0.67,179.12,9.87
2025-06-20 17:00:00,M05,66.3,0.98,144.97,7.64
2025-06-20 18:00:00,M05,73.45,0.23,157.12,9.19
2025-06-20 19:00:00,M05,70.57,0.22,169.72,6.08
2025-06-20 20:00:00,M05,69.24,0.25,165.67,9.92
2025-06-20 21:00:00,M05,72.9,0.93,153.26,9.3
2025-06-20 22:00:00,M05,69.37,0.75,148.38,8.2
2025-06-20 23:00:00,M05,71.17,0.78,134.14,9.64
2025-06-21 00:00:00,M05,71.7,0.79,163.79,6.42
2025-06-21 01:00:00,M05,67.0,0.32,149.12,9.23
2025-06-21 02:00:00,M05,69.81,0.46,124.61,6.41
2025-06-21 03:00:00,M05,71.78,0.24,150.49,7.36
2025-06-21 04:00:00,M05,74.39,1.0,162.81,6.16
2025-06-21 05:00:00,M05,69.14,0.69,135.37,7.83
2025-06-21 06:00:00,M05,65.32,0.36,145.2,6.24
2025-06-21 07:00:00,M05,73.48,0.22,143.96,8.73
2025-06-21 08:00:00,M05,70.53,0.69,130.1,8.89
2025-06-21 09:00:00,M05,70.48,0.48,171.31,9.43
2025-06-21 10:00:00,M05,65.78,0.88,147.03,6.53
2025-06-21 11:00:00,M05,68.27,0.94,183.79,7.66
2025-06-21 12:00:00,M05,62.33,0.73,159.35,6.03
2025-06-21 13:00:00,M05,64.59,0.77,131.52,7.34
2025-06-21 14:00:00,M05,63.41,0.52,159.78,7.36
2025-06-21 15:00:00,M05,69.99,0.32,167.94,9.47
2025-06-21 16:00:00,M05,74.81,0.76,159.16,9.83
2025-06-21 17:00:00,M05,66.09,0.75,154.01,7.69
2025-06-21 18:00:00,M05,70.64,0.21,167.09,6.02
2025-06-21 19:00:00,M05,79.15,0.85,133.49,9.59
2025-06-21 20:00:00,M05,67.3,0.52,143.09,8.75
2025-06-21 21:00:00,M05,67.68,0.77,134.11,6.32
2025-06-21 22:00:00,M05,73.72,0.28,163.55,9.08
2025-06-21 23:00:00,M05,71.52,0.92,180.05,8.74
2025-06-22 00:00:00,M05,74.69,0.52,122.07,8.92
2025-06-22 01:00:00,M05,76.57,0.92,141.35,8.85
2025-06-22 02:00:00,M05,69.04,0.25,137.74,9.74
2025-06-22 03:00:00,M05,68.53,0.95,161.79,8.12
2025-06-22 04:00:00,M05,75.85,0.58,168.66,7.9
2025-06-22 05:00:00,M05,63.79,0.96,136.85,6.64
2025-06-22 06:00:00,M05,68.66,0.86,163.34,9.75
2025-06-22 07:00:00,M05,65.82,0.8,180.07,8.59
2025-06-22 08:00:00,M05,69.42,0.68,123.73,6.11
2025-06-22 09:00:00,M05,71.43,0.57,136.99,9.05
2025-06-22 10:00:00,M05,61.17,0.72,152.78,7.71
2025-06-22 11:00:00,M05,64.62,0.34,113.77,8.44
2025-06-22 12:00:00,M05,71.68,0.36,140.6,6.65
2025-06-22 13:00:00,M05,65.75,0.6,153.67,9.72
2025-06-22 14:00:00,M05,63.98,0.38,156.0,8.19
2025-06-22 15:00:00,M05,70.5,0.52,148.64,7.13
2025-06-22 16:00:00,M05,66.11,0.79,139.94,6.63
2025-06-22 17:00:00,M05,65.85,0.56,149.16,7.18
2025-06-22 18:00:00,M05,67.54,0.53,131.11,7.04
2025-06-22 19:00:00,M05,66.91,0.78,155.23,9.6
2025-06-22 20:00:00,M05,73.93,0.54,160.08,8.75
2025-06-22 21:00:00,M05,66.56,0.53,138.43,9.03
2025-06-22 22:00:00,M05,70.91,0.37,126.46,6.41
2025-06-22 23:00:00,M05,70.27,0.45,148.64,7.41
2025-06-23 00:00:00,M05,68.64,0.64,161.62,8.74
2025-06-23 01:00:00,M05,70.9,0.21,146.26,9.21
2025-06-23 02:00:00,M05,63.04,0.43,132.55,8.83
2025-06-23 03:00:00,M05,70.74,0.48,155.74,7.97
2025-06-23 04:00:00,M05,73.29,0.31,145.24,9.02
2025-06-23 05:00:00,M05,59.88,0.84,131.57,8.27
2025-06-23 06:00:00,M05,65.59,0.69,163.69,6.26
2025-06-23 07:00:00,M05,72.11,0.33,141.03,7.43
2025-06-23 08:00:00,M05,64.19,0.96,147.49,7.08
2025-06-23 09:00:00,M05,73.92,0.59,161.14,8.94
2025-06-23 10:00:00,M05,61.14,0.31,172.35,6.12
2025-06-23 11:00:00,M05,67.07,0.67,166.69,6.93
2025-06-23 12:00:00,M05,72.83,0.69,124.02,7.96
2025-06-23 13:00:00,M05,69.28,0.7,144.63,7.33
2025-06-23 14:00:00,M05,71.67,0.24,151.45,6.47
2025-06-23 15:00:00,M05,69.11,0.23,164.86,9.11
2025-06-23 16:00:00,M05,76.69,0.2,128.53,7.76
2025-06-23 17:00:00,M05,71.78,0.84,138.94,7.63
2025-06-23 18:00:00,M05,73.99,0.33,142.8,8.26
2025-06-23 19:00:00,M05,67.04,0.8,158.33,9.15
2025-06-23 20:00:00,M05,69.54,0.5,131.77,7.82
2025-06-23 21:00:00,M05,68.4,0.24,170.12,8.12
2025-06-23 22:00:00,M05,68.81,0.68,160.09,8.94
2025-06-23 23:00:00,M05,66.62,0.35,154.53,8.94
2025-06-24 00:00:00,M05,72.36,0.71,132.43,8.97
2025-06-24 01:00:00,M05,59.52,0.41,132.86,8.5
2025-06-24 02:00:00,M05,73.51,0.55,168.4,6.83
2025-06-24 03:00:00,M05,72.0,0.78,124.24,7.42
2025-06-24 04:00:00,M05,72.19,0.82,133.57,8.8
2025-06-24 05:00:00,M05,67.99,0.58,145.99,7.37
2025-06-24 06:00:00,M05,64.76,0.32,152.25,8.87
2025-06-24 07:00:00,M05,75.88,0.93,164.42,7.37
2025-06-24 08:00:00,M05,72.72,0.63,140.07,7.42
2025-06-24 09:00:00,M05,67.96,0.41,154.38,6.31
2025-06-24 10:00:00,M05,75.87,0.71,154.4,7.6
2025-06-24 11:00:00,M05,62.42,0.41,162.34,6.25
2025-06-24 12:00:00,M05,61.09,0.4,140.97,8.57
2025-06-24 13:00:00,M05,76.55,0.57,145.93,8.01
2025-06-24 14:00:00,M05,61.69,0.7,156.47,7.03
2025-06-24 15:00:00,M05,64.05,0.32,138.64,7.36
2025-06-24 16:00:00,M05,76.56,0.73,121.74,9.31
2025-06-24 17:00:00,M05,71.59,0.59,144.77,6.84
2025-06-24 18:00:00,M05,72.93,0.52,142.34,7.8
2025-06-24 19:00:00,M05,76.64,0.34,161.5,9.63
2025-06-24 20:00:00,M05,69.59,0.3,124.58,9.95
2025-06-24 21:00:00,M05,73.95,0.39,145.26,6.14
2025-06-24 22:00:00,M05,71.47,0.92,132.97,9.88
2025-06-24 23:00:00,M05,64.85,0.92,149.78,6.25
2025-06-25 00:00:00,M05,65.56,0.98,129.24,7.65
2025-06-25 01:00:00,M05,66.68,0.78,168.18,8.72
2025-06-25 02:00:00,M05,63.38,0.2,144.15,6.93
2025-06-25 03:00:00,M05,72.37,0.43,152.69,7.7
2025-06-25 04:00:00,M05,68.41,0.51,135.25,9.43
2025-06-25 05:00:00,M05,66.02,0.92,173.81,8.72
2025-06-25 06:00:00,M05,68.2,0.9,159.39,6.33
2025-06-25 07:00:00,M05,74.04,0.71,156.48,9.79
2025-06-25 08:00:00,M05,72.86,0.99,154.51,9.29
2025-06-25 09:00:00,M05,63.63,0.6,153.04,9.2
2025-06-25 10:00:00,M05,76.93,0.86,129.29,8.45
2025-06-25 11:00:00,M05,66.12,0.64,183.42,6.55
2025-06-25 12:00:00,M05,69.15,0.61,148.81,9.23
2025-06-25 13:00:00,M05,65.3,0.81,169.2,9.99
2025-06-25 14:00:00,M05,72.78,0.4,115.57,7.81
2025-06-25 15:00:00,M05,69.9,0.33,127.43,9.22
2025-06-25 16:00:00,M05,71.45,0.35,162.44,7.38
2025-06-25 17:00:00,M05,76.29,0.92,131.33,7.26
2025-06-25 18:00:00,M05,67.1,0.29,174.31,9.04
2025-06-25 19:00:00,M05,74.75,0.33,161.97,9.04
2025-06-25 20:00:00,M05,74.51,0.24,164.31,7.73
2025-06-25 21:00:00,M05,65.14,0.96,162.14,6.14
2025-06-25 22:00:00,M05,70.9,0.29,145.96,6.28
2025-06-25 23:00:00,M05,60.32,0.55,141.44,7.91
2025-06-26 00:00:00,M05,73.03,0.38,166.24,7.32
2025-06-26 01:00:00,M05,68.03,0.38,142.59,7.46
2025-06-26 02:00:00,M05,65.43,0.61,146.71,8.14
2025-06-26 03:00:00,M05,61.5,0.7,162.52,7.38
2025-06-26 04:00:00,M05,66.53,0.34,121.97,8.7
2025-06-26 05:00:00,M05,68.56,0.87,158.17,9.88
2025-06-26 06:00:00,M05,72.51,0.37,168.98,7.55
2025-06-26 07:00:00,M05,73.72,0.83,156.55,6.14
2025-06-26 08:00:00,M05,65.45,0.52,154.0,8.5
2025-06-26 09:00:00,M05,66.53,0.65,159.01,6.28
2025-06-26 10:00:00,M05,71.66,0.26,147.17,8.12
2025-06-26 11:00:00,M05,68.46,0.32,146.69,6.11
2025-06-26 12:00:00,M05,73.16,0.85,167.75,6.62
2025-06-26 13:00:00,M05,68.69,0.51,120.51,6.72
2025-06-26 14:00:00,M05,75.88,0.68,169.44,6.01
2025-06-26 15:00:00,M05,81.48,0.37,124.71,9.13
2025-06-26 16:00:00,M05,77.95,0.39,149.18,9.7
2025-06-26 17:00:00,M05,65.3,0.43,163.59,9.69
2025-06-26 18:00:00,M05,84.34,0.83,157.97,9.07
2025-06-26 19:00:00,M05,64.43,0.67,172.32,8.2
2025-06-26 20:00:00,M05,70.55,0.75,154.76,8.26
2025-06-26 21:00:00,M05,69.52,0.41,166.12,8.32
2025-06-26 22:00:00,M05,77.27,0.28,156.75,9.83
2025-06-26 23:00:00,M05,68.28,0.89,173.08,8.33
2025-06-27 00:00:00,M05,64.66,0.68,133.73,6.3
2025-06-27 01:00:00,M05,68.5,0.52,152.57,7.39
2025-06-27 02:00:00,M05,66.09,0.95,135.71,8.59
2025-06-27 03:00:00,M05,69.46,0.97,164.93,9.11
2025-06-27 04:00:00,M05,73.17,0.31,141.94,8.13
2025-06-27 05:00:00,M05,73.07,0.87,132.68,8.93
2025-06-27 06:00:00,M05,56.66,0.91,155.76,9.8
2025-06-27 07:00:00,M05,78.78,0.36,164.14,9.76
2025-06-27 08:00:00,M05,71.53,0.77,143.38,8.4
2025-06-27 09:00:00,M05,57.44,0.78,157.67,8.47
2025-06-27 10:00:00,M05,69.07,0.68,192.62,6.69
2025-06-27 11:00:00,M05,64.16,0.75,151.23,8.55
2025-06-27 12:00:00,M05,73.19,0.28,162.39,6.04
2025-06-27 13:00:00,M05,68.86,0.86,164.78,6.01
2025-06-27 14:00:00,M05,68.07,0.65,130.41,7.62
2025-06-27 15:00:00,M05,73.39,0.5,131.84,7.4
2025-06-27 16:00:00,M05,74.06,0.48,149.57,8.93
2025-06-27 17:00:00,M05,68.29,0.95,158.33,8.56
2025-06-27 18:00:00,M05,65.69,0.7,145.94,6.56
2025-06-27 19:00:00,M05,67.15,0.75,145.17,8.54
2025-06-27 20:00:00,M05,71.33,0.44,138.38,9.7
2025-06-27 21:00:00,M05,65.63,0.56,155.59,6.71
2025-06-27 22:00:00,M05,76.93,0.77,121.75,6.74
2025-06-27 23:00:00,M05,67.35,0.65,143.94,8.42
2025-06-28 00:00:00,M05,70.17,0.76,139.37,7.72
2025-06-28 01:00:00,M05,74.94,0.49,160.6,9.51
2025-06-28 02:00:00,M05,72.28,0.5,153.45,8.66
2025-06-28 03:00:00,M05,67.72,0.23,134.2,6.62
2025-06-28 04:00:00,M05,69.16,0.33,131.13,9.63
2025-06-28 05:00:00,M05,70.86,0.79,152.33,6.8
2025-06-28 06:00:00,M05,64.78,0.82,136.72,9.5
2025-06-28 07:00:00,M05,62.91,0.21,160.76,7.58
2025-06-28 08:00:00,M05,66.29,0.85,162.27,6.27
2025-06-28 09:00:00,M05,77.45,0.61,146.81,8.51
2025-06-28 10:00:00,M05,73.6,0.2,142.04,9.62
2025-06-28 11:00:00,M05,66.09,0.9,149.07,9.45
2025-06-28 12:00:00,M05,65.75,0.79,131.57,9.53
2025-06-28 13:00:00,M05,65.33,0.97,137.7,8.3
2025-06-28 14:00:00,M05,68.02,0.97,149.47,9.74
2025-06-28 15:00:00,M05,70.62,0.28,140.29,9.94
2025-06-28 16:00:00,M05,71.97,0.56,164.29,9.21
2025-06-28 17:00:00,M05,68.18,0.79,123.45,6.48
2025-06-28 18:00:00,M05,72.35,0.51,143.55,6.1
2025-06-28 19:00:00,M05,74.4,0.34,143.15,9.89
2025-06-28 20:00:00,M05,75.85,0.95,118.59,6.54
2025-06-28 21:00:00,M05,71.8,0.96,149.34,9.96
2025-06-28 22:00:00,M05,81.72,0.85,134.25,7.18
2025-06-28 23:00:00,M05,75.93,0.61,131.2,8.44
2025-06-29 00:00:00,M05,69.98,0.51,159.25,7.58
2025-06-29 01:00:00,M05,67.09,0.51,136.46,6.42
2025-06-29 02:00:00,M05,60.88,0.7,134.19,6.89
2025-06-29 03:00:00,M05,75.28,0.34,155.66,9.65
2025-06-29 04:00:00,M05,66.71,0.26,139.17,7.6
2025-06-29 05:00:00,M05,67.07,0.23,166.59,8.09
2025-06-29 06:00:00,M05,69.51,0.6,162.01,8.48
2025-06-29 07:00:00,M05,63.98,0.55,146.67,9.97
2025-06-29 08:00:00,M05,72.96,0.33,146.11,6.42
2025-06-29 09:00:00,M05,68.25,0.88,135.47,9.34
2025-06-29 10:00:00,M05,70.89,0.41,158.5,6.62
2025-06-29 11:00:00,M05,70.05,0.38,123.37,9.31
2025-06-29 12:00:00,M05,72.43,0.47,145.29,6.98
2025-06-29 13:00:00,M05,66.79,0.81,166.19,9.5
2025-06-29 14:00:00,M05,65.67,0.73,111.26,6.79
2025-06-29 15:00:00,M05,63.56,0.81,157.69,6.17
2025-06-29 16:00:00,M05,70.79,0.7,174.6,7.58
2025-06-29 17:00:00,M05,67.85,0.8,142.33,9.1
2025-06-29 18:00:00,M05,68.85,0.72,150.55,8.96
2025-06-29 19:00:00,M05,66.33,0.74,161.86,7.79
2025-06-29 20:00:00,M05,64.99,0.27,159.34,6.3
2025-06-29 21:00:00,M05,70.5,0.91,157.86,9.09
2025-06-29 22:00:00,M05,67.43,0.39,153.39,6.55
2025-06-29 23:00:00,M05,69.54,0.53,143.32,6.93
2025-06-30 00:00:00,M05,72.37,0.88,132.03,9.43
2025-06-30 01:00:00,M05,65.06,0.94,158.63,8.0
2025-06-30 02:00:00,M05,74.99,0.92,164.6,6.3
2025-06-30 03:00:00,M05,78.29,0.35,135.58,7.57
2025-06-30 04:00:00,M05,79.62,0.56,135.48,8.87
2025-06-30 05:00:00,M05,82.47,0.38,144.21,8.95
2025-06-30 06:00:00,M05,74.88,0.53,155.63,6.18
2025-06-30 07:00:00,M05,64.7,0.62,169.52,8.67
2025-06-30 08:00:00,M05,71.62,0.29,153.36,7.1
2025-06-30 09:00:00,M05,71.61,0.67,116.9,7.07
2025-06-30 10:00:00,M05,64.39,0.37,120.07,8.2
2025-06-30 11:00:00,M05,66.35,0.55,133.81,8.23
2025-06-30 12:00:00,M05,68.9,0.87,158.68,8.83
2025-06-30 13:00:00,M05,64.18,0.89,128.05,7.37
2025-06-30 14:00:00,M05,66.81,0.39,163.42,8.47
2025-06-30 15:00:00,M05,73.18,0.44,148.65,7.43
2025-06-30 16:00:00,M05,58.9,0.24,138.33,6.95
2025-06-30 17:00:00,M05,67.18,0.5,179.45,6.73
2025-06-30 18:00:00,M05,60.17,0.39,165.64,7.71
2025-06-30 19:00:00,M05,57.98,0.84,133.92,9.06
2025-06-30 20:00:00,M05,73.16,0.38,144.11,9.09
2025-06-30 21:00:00,M05,70.49,0.43,165.88,8.68
2025-06-30 22:00:00,M05,73.37,0.9,137.31,7.55
2025-06-30 23:00:00,M05,73.4,0.45,150.57,7.34
2025-06-01 00:00:00,M06,74.76,0.78,140.17,7.39
2025-06-01 01:00:00,M06,68.03,0.62,161.98,9.38
2025-06-01 02:00:00,M06,75.33,0.45,165.7,9.76
2025-06-01 03:00:00,M06,65.83,0.71,158.96,9.18
2025-06-01 04:00:00,M06,72.62,0.37,139.98,9.25
2025-06-01 05:00:00,M06,72.0,0.3,164.97,9.47
2025-06-01 06:00:00,M06,69.32,0.46,162.02,7.54
2025-06-01 07:00:00,M06,64.29,0.45,151.14,8.27
2025-06-01 08:00:00,M06,76.82,0.55,136.27,6.24
2025-06-01 09:00:00,M06,78.55,0.89,153.75,7.48
2025-06-01 10:00:00,M06,75.14,0.79,145.19,7.8
2025-06-01 11:00:00,M06,60.69,0.26,135.4,7.41
2025-06-01 12:00:00,M06,77.53,0.25,135.99,6.91
2025-06-01 13:00:00,M06,71.44,0.76,132.35,8.65
2025-06-01 14:00:00,M06,75.86,0.58,140.25,7.48
2025-06-01 15:00:00,M06,71.52,0.87,171.17,6.19
2025-06-01 16:00:00,M06,77.79,0.87,120.16,9.72
2025-06-01 17:00:00,M06,68.91,0.91,157.02,6.09
2025-06-01 18:00:00,M06,69.56,0.22,152.18,7.23
2025-06-01 19:00:00,M06,71.21,0.61,154.48,6.79
2025-06-01 20:00:00,M06,74.71,0.76,126.98,8.45
2025-06-01 21:00:00,M06,75.26,0.36,140.96,9.8
2025-06-01 22:00:00,M06,77.78,0.39,146.46,6.43
2025-06-01 23:00:00,M06,63.59,0.77,152.1,8.58
2025-06-02 00:00:00,M06,62.58,0.22,155.98,6.41
2025-06-02 01:00:00,M06,70.6,0.49,155.24,9.7
2025-06-02 02:00:00,M06,68.17,0.75,139.93,8.89
2025-06-02 03:00:00,M06,72.6,0.88,178.72,9.52
2025-06-02 04:00:00,M06,64.67,0.23,155.09,7.95
2025-06-02 05:00:00,M06,71.41,0.26,126.66,9.94
2025-06-02 06:00:00,M06,73.4,0.74,151.92,8.45
2025-06-02 07:00:00,M06,67.96,0.79,157.41,9.88
2025-06-02 08:00:00,M06,65.72,0.47,146.81,8.76
2025-06-02 09:00:00,M06,70.08,0.83,148.94,6.46
2025-06-02 10:00:00,M06,72.47,0.25,156.45,8.29
2025-06-02 11:00:00,M06,70.16,0.6,147.38,9.05
2025-06-02 12:00:00,M06,64.88,0.35,137.77,7.26
2025-06-02 13:00:00,M06,74.29,0.98,158.33,9.65
2025-06-02 14:00:00,M06,75.5,0.38,150.31,7.27
2025-06-02 15:00:00,M06,72.54,0.31,151.84,9.42
2025-06-02 16:00:00,M06,69.04,0.24,153.41,6.91
2025-06-02 17:00:00,M06,64.87,0.75,133.95,7.92
2025-06-02 18:00:00,M06,64.96,0.21,149.57,8.41
